SMILES,ERed
CCC(C)N1CN(C)c2c1cc1nsnc1c2OCC(C)C,1.15
CCCCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,1.07
CCOCCN1CN(CC)c2c1cc1nsnc1c2OC,1.13
CCCN1CN(C)c2c1cc1nsnc1c2OCC(C)C,1.15
CCN1CN(CCOC)c2cc3nsnc3c(OC)c21,1.18
CCCOc1c2c(cc3nsnc13)N(CCC)CN2CC,1.09
CC(C)CN1CN(C)c2c1cc1nsnc1c2N(C)C,1.12
CCc1c2c(c(CC)c3nsnc13)N(C(C)C)CN2C,1.05
CCCOc1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.2
CCN1CN(C)c2cc3nsnc3c(OC(=O)C(C)C)c21,1.23
COc1c2c(cc3nsnc13)N(C(C)C)CN2CC(C)C,1.11
CCOc1c2c(c(C)c3nsnc13)N(CC)CN2CC,1.13
CCCN1c2cc3nsnc3c(C)c2N(CC)C1OC,1.18
CCCN1c2c(cc3nsnc3c2C)N(CC)C1OCC,1.22
CCCc1c2c(cc3nsnc13)N(CC)CN2CCN(C)C,1.08
CCC/C([O-])=[N+](/CC)c1c2c(cc3nsnc13)N(C)CN2C,1.27
CCCOc1c2c(cc3nsnc13)N(C(C)CC)CN2C,1.09
CCCN1CN(C)c2c1c(C(C)C)c1nsnc1c2OC,1.14
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C,1.29
COCCN1CN(C(C)C)c2cc3nsnc3cc21,1.06
CCCOCCN1CN(CC)c2c1cc1nsnc1c2C,1.12
CCCN1c2cc3nsnc3c(C)c2N(C)C1OCC,1.07
CCN1CN(CC)c2c1c(C)c1nsnc1c2OC(C)=O,1.18
CCCN(c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,1.09
CCCN1CN(CCOC)c2c1cc1nsnc1c2OC,1.16
CCOc1c2c(c(C)c3nsnc13)N(CC(C)C)CN2C,1.23
CCCCc1c2c(c(CC)c3nsnc13)N(C)CN2C,1.1
CCOc1c2c(c(C)c3nsnc13)N(C)CN2C,1.2
CCCN1CN(C)c2c1cc1nsnc1c2N(C)CC,1.06
CCc1c2c(cc3nsnc13)N(CCOC)CN2C,1.12
CCOc1c2c(cc3nsnc13)N(C(C)C)C(OC)N2C,1.25
CCN1CN(CC)c2c1cc1nsnc1c2/[N+](CC)=C(\C)[O-],1.22
CCC(C)N1CN(C)c2c1cc1nsnc1c2OC(C)=O,1.19
CCCOC1N(C)c2cc3nsnc3c(OC)c2N1CC,1.17
CCN1CN(CC(C)C)c2cc3nsnc3c(C)c21,1.04
CCc1c2c(cc3nsnc13)N(CCN(C)C)CN2C,1.12
CCCN1CN(CC)c2c1c(CC)c1nsnc1c2OC,1.08
COc1c2c(cc3nsnc13)N(C)CN2C(C)C,1.16
CCCN1c2cc3nsnc3cc2N(C(C)CC)C1OC,1.12
CCC(C)N1c2cc3nsnc3cc2N(C)C1OC,1.12
CCCN1CN(C)c2c1c(C)c1nsnc1c2C(C)C,1.17
CCN1c2c(cc3nsnc3c2C(C)C)N(C)C1OC,1.17
CN(C)CCOC1N(C)c2cc3nsnc3cc2N1C,1.13
CCCN1CN(CC)c2c1cc1nsnc1c2/[N+](C)=C(\C)[O-],1.16
COCCN1CN(CC(C)C)c2cc3nsnc3cc21,1.07
COc1c2c(cc3nsnc13)N(C(C)C)C(OC)N2C,1.17
CCCCOCCN1CN(C)c2c1cc1nsnc1c2CC,1.06
CCCN1CN(CC)c2cc3nsnc3c(CC(C)C)c21,1.03
CC(C)C(=O)Oc1c2c(cc3nsnc13)N(C)CN2C,1.28
CCC(C)c1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,1.15
CCC(C)N1CN(CC)c2c1cc1nsnc1c2N(C)C,1.0
CCOCCN1CN(C)c2cc3nsnc3c(OCC)c21,1.21
CCC(C)N1CN(C)c2c1c(OC)c1nsnc1c2OC,1.21
CCCC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)N(C)CN2C,1.24
CCC(C)N1c2c(cc3nsnc3c2OC)N(C)C1OC,1.2
CCCN1CN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.22
CCN1CN(C)c2c1cc1nsnc1c2CCOC,1.07
CCOCCOc1c2c(cc3nsnc13)N(C)CN2C,1.19
CCN1CN(CC)c2c1cc1nsnc1c2/[N+](C)=C(\C)[O-],1.18
CCCN(C)CCN1CN(CC)c2cc3nsnc3cc21,1.1
CCC(C)N1CN(C(C)C)c2cc3nsnc3c(C)c21,1.1
CCC(C)N(C)c1c2c(cc3nsnc13)N(C)CN2C,1.12
CCCCc1c2c(cc3nsnc13)N(C)C(OC)N2CC,1.09
CCCN1CN(CC)c2c1c(OC)c1nsnc1c2C,1.19
CCOc1c2c(cc3nsnc13)N(CC)CN2CC(C)C,1.08
CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.25
CCCOc1c2c(cc3nsnc13)N(CC)CN2C,1.16
CCC(C)N1CN(C)c2cc3nsnc3c(OC)c21,1.15
COCCN1c2cc3nsnc3cc2N(C)C1OC(C)C,1.12
CCCCc1c2c(c(C)c3nsnc13)N(C)CN2CC,1.08
CCc1c2c(c(C(C)C)c3nsnc13)N(CC)CN2C,1.17
CCN1CN(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,1.21
CCCN1CN(CC(C)C)c2c1cc1nsnc1c2OC,1.15
COC1N(C)c2cc3nsnc3c(OC(C)=O)c2N1C,1.31
CCN1CN(C)c2cc3nsnc3c(C)c21,1.14
CCCCc1c2c(c(C)c3nsnc13)N(CC)CN2C,1.06
COc1c2c(c(CC(C)C)c3nsnc13)N(C)CN2C(C)C,1.11
CCC(C)N1CN(C)c2c1cc1nsnc1c2N(C)C,1.07
CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(CC)CN2CC,1.18
CCN1CN(C)c2c1c(C(C)C)c1nsnc1c2C,1.2
CCCN1CN(C)c2c1c(OCC)c1nsnc1c2C,1.15
CCC(C)C(=O)Oc1c2c(cc3nsnc13)N(C)CN2C,1.28
C/C([O-])=[NH+]\c1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,1.25
CCC(=O)Oc1c2c(c(CC)c3nsnc13)N(C)CN2C,1.3
CCN1CN(CCOCC(C)C)c2cc3nsnc3c(C)c21,1.19
CCCCOc1c2c(cc3nsnc13)N(C)CN2C,1.2
CCCN1CN(CCC)c2c1cc1nsnc1c2OCC,1.1
CC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.22
CCOc1c2c(cc3nsnc13)N(CC)CN2C(C)C,1.09
CCCOc1c2c(cc3nsnc13)N(C)CN2C(C)CC,1.14
CCCN1CN(C(C)C)c2cc3nsnc3c(C(C)C)c21,1.14
COC1N(C)c2cc3nsnc3c(CC(C)C)c2N1C(C)C,1.19
CCCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,1.02
CCOCCN(C)c1c2c(cc3nsnc13)N(CC)CN2C,1.09
CCCN1CN(C(C)CC)c2c1c(CC)c1nsnc1c2C,1.29
CCN1CN(C(C)C)c2cc3nsnc3c(CC(C)C)c21,1.17
CCCN1CN(C)c2cc3nsnc3c(OC(C)=O)c21,1.24
CCC(C)c1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2C,1.26
COc1c2c(c(C)c3nsnc13)N(C)CN2C(C)C,1.15
CCN1CN(CC)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.25
CCC(C)OC1N(C)c2c(cc3nsnc3c2C)N1CC,1.08
CC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)N(C)CN2C,1.28
CCCOc1c2c(cc3nsnc13)N(C)CN2CCC,1.16
CCN1c2c(cc3nsnc3c2OC)N(C)C1OC,1.27
CCc1c2c(c(OC)c3nsnc13)N(C(C)C)CN2CC,1.09
CCCc1c2c(cc3nsnc13)N(C(C)CC)C(OC)N2C,1.18
COCCOc1c2c(cc3nsnc13)N(C)CN2C,1.22
CCCOc1c2c(c(C)c3nsnc13)N(C)CN2C,1.19
COc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C(C)C,1.2
CCCCOC1N(C)c2cc3nsnc3c(C)c2N1C,1.12
CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.23
CCCc1c2c(c(OCC)c3nsnc13)N(CC)CN2C,1.12
CCCCc1c2c(cc3nsnc13)N(CCC)CN2C,1.09
COCCN1CN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.27
CCN1CN(C)c2cc3nsnc3c(N(C)CC(C)C)c21,1.08
CCC(=O)Oc1c2c(c(C)c3nsnc13)N(CC)CN2C,1.22
CCCN(CC)c1c2c(cc3nsnc13)N(CC)CN2C,1.12
Cc1c2c(cc3nsnc13)N(C(C)C)CN2CC(C)C,1.06
CCN1CN(C(C)C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.22
CCCN(C)CCN1CN(C)c2c1cc1nsnc1c2OC,1.14
CCCOC1N(C)c2cc3nsnc3c(C)c2N1CC(C)C,1.09
CCCOCCN1CN(C)c2c1cc1nsnc1c2C,1.07
CCN1CN(CC)c2c1cc1nsnc1c2N(C)C,1.07
CCCOc1c2c(cc3nsnc13)N(CC)CN2C(C)CC,1.14
CC(C)Cc1c2c(cc3nsnc13)N(C(C)C)CN2C,1.08
CC(C)CN(c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,1.11
CCCc1c2c(c(CC)c3nsnc13)N(C)CN2CC,1.18
COCCOC1N(C)c2cc3nsnc3cc2N1C(C)C,1.15
CCN1CN(C)c2c1cc1nsnc1c2N(CC)CC(C)C,1.12
CCOc1c2c(c(OC)c3nsnc13)N(CC)CN2CC,1.14
CCN1c2cc3nsnc3cc2N(C)C1OCCOC,1.12
CCC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(CC)CN2C,1.25
CCC(C)c1c2c(cc3nsnc13)N(C)C(OC)N2CC,1.2
CCC(C)N1CN(C)c2cc3nsnc3c(OC(C)=O)c21,1.26
CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C(C)CC,1.13
CCN1CN(CCN(C)C)c2c1cc1nsnc1c2OC,1.16
CCOCCc1c2c(cc3nsnc13)N(C)CN2C,1.11
CCc1c2c(cc3nsnc13)N(CC)CN2C(C)CC,1.09
CCOc1c2c(c(C)c3nsnc13)N(CC)CN2C(C)C,1.09
CCCc1c2c(cc3nsnc13)N(C)CN2CC,1.09
CCC(C)c1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.11
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,1.23
CCC(C)N1c2cc3nsnc3cc2N(C)C1OCC(C)C,1.1
CCN1CN(C)c2cc3nsnc3c(/[N+](=C(\C)[O-])C(C)C)c21,1.25
CCC(C)N1CN(C)c2cc3nsnc3c(CC(C)C)c21,1.13
CCC(C)N1CN(C(C)C)c2c1cc1nsnc1c2C,1.04
CCC(C)OC1N(C)c2cc3nsnc3c(OC)c2N1C,1.19
CCCN1CN(C)c2c1c(C)c1nsnc1c2OC(C)C,1.15
CCC(C)c1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,1.07
CCN1CN(C)c2c1c(C)c1nsnc1c2CC(C)C,1.06
COCCOCCN1CN(C)c2cc3nsnc3cc21,1.12
CCOc1c2c(c(CC)c3nsnc13)N(C)CN2CC,1.12
CCc1c2c(cc3nsnc13)N(CC)CN2C,1.08
CCOCCN1CN(C)c2cc3nsnc3c(OC)c21,1.13
CCN1CN(C)c2c1cc1nsnc1c2N(CC)C(C)C,1.08
COc1c2c(cc3nsnc13)N(C)C(OCC(C)C)N2C,1.19
CCCN1CN(CCC)c2c1cc1nsnc1c2OC,1.13
CCCOC1N(C)c2c(cc3nsnc3c2C)N1CC(C)C,1.15
COCCN1c2cc3nsnc3cc2N(C)C1OC,1.14
COCCN1CN(C(C)C)c2c1cc1nsnc1c2C,1.18
CCCN1CN(CC)c2c1cc1nsnc1c2C(C)CC,1.13
COc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,1.1
CCC(=O)Oc1c2c(c(OC)c3nsnc13)N(C)CN2C,1.33
CCCCOC1N(C)c2cc3nsnc3c(C(C)C)c2N1C,1.3
CCc1c2c(cc3nsnc13)N(C)CN2C,1.13
CCCN(CC)c1c2c(cc3nsnc13)N(C)CN2C,1.11
CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(CC)CN2C,1.28
CCOC1N(C)c2c(cc3nsnc3c2C)N1C(C)C,1.2
CCN1CN(CC)c2c1cc1nsnc1c2N(C)CCOC,1.07
CCCOC1N(C)c2c(cc3nsnc3c2C)N1C(C)C,1.2
CCCN1c2c(cc3nsnc3c2CC)N(C)C1OCC,1.25
CCc1c2c(cc3nsnc13)N(C)C(OC)N2CC,1.27
Cc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C(C)C,1.19
CCOc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,1.18
CCCc1c2c(c(C)c3nsnc13)N(C)CN2C,1.11
CCC(C)c1c2c(cc3nsnc13)N(C)C(OC)N2C,1.08
CCCCc1c2c(c(CCCC)c3nsnc13)N(C)CN2C,1.11
CCCN1CN(C)c2cc3nsnc3c(OC(=O)CC)c21,1.22
CC(C)COc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,1.15
CCN1CN(C)c2cc3nsnc3c(OC(C)C)c21,1.14
CCc1c2c(c(CC(C)C)c3nsnc13)N(C)CN2CC,1.04
CCCCOc1c2c(cc3nsnc13)N(C(C)C)CN2C,1.15
CCCN1CN(C)c2c1c(C)c1nsnc1c2OCC,1.18
CCCOc1c2c(cc3nsnc13)N(CC)CN2CC(C)C,1.13
CCCN1CN(CC(C)C)c2cc3nsnc3c(C)c21,1.17
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.23
CCOc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)CC,1.11
Cc1c2c(c(OC(=O)C(C)C)c3nsnc13)N(C)CN2C,1.34
CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2CC,1.2
CCN1CN(CCN(C)C)c2cc3nsnc3c(C)c21,1.12
CCc1c2c(c(C(C)CC)c3nsnc13)N(C)CN2C,1.1
C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C,1.28
CN1CN(C)c2cc3nsnc3cc21,1.16
CCN1CN(C)c2c1cc1nsnc1c2OC(C)=O,1.25
CCCCOc1c2c(cc3nsnc13)N(CC)CN2CC,1.09
CCN1CN(C)c2c1cc1nsnc1c2N(C)CCOC,1.15
CCN1CN(CCOCC(C)C)c2cc3nsnc3cc21,1.16
CCC(C)Oc1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.21
CCCc1c2c(cc3nsnc13)N(CC)C(OC)N2C,1.12
CCCN1CN(CC)c2cc3nsnc3c(OCC)c21,1.14
CCCOC1N(C)c2cc3nsnc3c(C)c2N1C,1.24
Cc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,1.19
CCCN1CN(C)c2c1c(OC)c1nsnc1c2CC,1.17
CCOC1N(C)c2cc3nsnc3c(C)c2N1C(C)C,1.22
CCCN(C)c1c2c(cc3nsnc13)N(CCOC)CN2C,1.11
CCC(C)N1CN(C)c2c1cc1nsnc1c2CCOC,1.1
CCC(C)N1CN(C)c2c1cc1nsnc1c2C(C)C,1.12
Cc1c2c(c(OC(C)C)c3nsnc13)N(CC(C)C)CN2C,1.19
C/C([O-])=[N+](/CC(C)C)c1c2c(cc3nsnc13)N(C)CN2C,1.28
COc1c2c(c(C)c3nsnc13)N(C)CN2C,1.2
CC(C)Oc1c2c(cc3nsnc13)N(C)CN2C(C)C,1.16
COCCC(=O)Oc1c2c(cc3nsnc13)N(C)CN2C,1.28
CCCN1CN(CC)c2c1cc1nsnc1c2OC,1.09
CCC(C)N1CN(CC)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.16
CCN1CN(CC(C)C)c2c1c(C)c1nsnc1c2C,1.2
CCCN1CN(C)c2c1c(CC)c1nsnc1c2CC,1.19
C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.21
CCCOC1N(C)c2cc3nsnc3c(CC)c2N1C,1.14
CCCOc1c2c(cc3nsnc13)N(C)CN2CC,1.15
CCc1c2c(c(CC(C)C)c3nsnc13)N(C)CN2C,1.09
CCC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)N(C)CN2C,1.29
CCCN1c2c(cc3nsnc3c2C(C)CC)N(C)C1OC,1.17
CCN1c2cc3nsnc3c(C)c2N(C)C1OCC(C)C,1.15
COC1N(C)c2cc3nsnc3cc2N1CCN(C)C(C)C,1.13
CCCN1CN(C(C)C)c2c1cc1nsnc1c2OC,1.09
CC(C)CN(C)c1c2c(cc3nsnc13)N(C)CN2C,1.11
CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(CC)CN2CC,1.18
COCCN1CN(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,1.23
COC1N(C)c2c(cc3nsnc3c2C)N1CC(C)C,1.15
COCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,1.08
CC(C)N1CN(C)c2cc3nsnc3c(N(C)C)c21,1.08
CCCN1CN(C)c2cc3nsnc3c(/[N+](C)=C(/[O-])CC)c21,1.27
CCN1CN(C)c2c1c(OC)c1nsnc1c2/[NH+]=C(\C)[O-],1.33
CCCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2CC,1.2
CC(=O)Oc1c2c(c(C)c3nsnc13)N(C)CN2C(C)C,1.23
CCc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,1.17
CCC(C)Oc1c2c(cc3nsnc13)N(C)C(OC)N2C,1.16
COC1N(C)c2c(cc3nsnc3c2CC(C)C)N1C(C)C,1.16
CCC(C)OC1N(C)c2cc3nsnc3cc2N1CC(C)C,1.11
CCOC1N(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c2N1C,1.28
CCCCc1c2c(cc3nsnc13)N(C)CN2CC,1.12
CCC(=O)Oc1c2c(cc3nsnc13)N(C)C(OC)N2C,1.28
CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C)CN2CC,1.27
CCc1c2c(c(/[NH+]=C(/[O-])C(C)C)c3nsnc13)N(C)CN2C,1.25
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(CC)CN2CC,1.18
CCN1CN(C)c2cc3nsnc3c(OCCOC)c21,1.16
CCCN1CN(C(C)C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,1.15
CC(C)/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C,1.26
CCN(c1c2c(cc3nsnc13)N(C)CN2C(C)C)C(C)C,1.03
CCN1c2c(cc3nsnc3c2OC(C)=O)N(C)C1OC,1.27
CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(CC)CN2C,1.31
CCOc1c2c(c(CC)c3nsnc13)N(C)CN2C,1.17
CCCN1CN(C)c2cc3nsnc3c(/[N+](CC)=C(\C)[O-])c21,1.22
CCCN1CN(CC)c2c1cc1nsnc1c2N(C)C,1.07
CC(C)CN1c2cc3nsnc3cc2N(C)C1OC(C)C,1.1
CCOCCN1c2cc3nsnc3cc2N(C)C1OC,1.15
CCCN1CN(CC(C)C)c2c1cc1nsnc1c2N(C)C,1.02
CCC(C)Oc1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.15
CC(=O)Oc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,1.26
CCOC1N(C)c2cc3nsnc3cc2N1CCOC,1.13
CCCOCCN1CN(C(C)C)c2cc3nsnc3cc21,1.02
CC(C)N(C)CCN1CN(C)c2cc3nsnc3cc21,1.11
CC(C)C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C,1.28
CCCCOC1N(C)c2cc3nsnc3c(CC)c2N1C,1.11
CCCN1c2cc3nsnc3cc2N(CC)C1OCC,1.11
CCN1CN(C)c2c1cc1nsnc1c2N(CC)CC,1.12
CCc1c2c(c(C)c3nsnc13)N(C(C)C)CN2CC,1.1
CCOc1c2c(cc3nsnc13)N(CCN(C)C)CN2C,1.19
CCN1CN(C)c2c1cc1nsnc1c2OCC(C)C,1.15
CCN1CN(C)c2cc3nsnc3c(CCOC)c21,1.11
CCCOc1c2c(c(OCC)c3nsnc13)N(C)CN2C,1.25
COC1N(C)c2cc3nsnc3c(C(C)C)c2N1C,1.23
CCCc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,1.17
CCN1CN(C(C)C)c2c1cc1nsnc1c2OC(C)C,1.15
CCCc1c2c(cc3nsnc13)N(CCC)C(OCC)N2C,1.12
CCC(C)N(c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,1.09
CCCOc1c2c(c(CC)c3nsnc13)N(CC)CN2C,1.17
COc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,1.25
CCN1c2c(cc3nsnc3c2OC)N(C)C1OC(C)C,1.25
CCc1c2c(c(OC)c3nsnc13)N(CC)CN2CC,1.1
CCC(C)/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C,1.26
CCc1c2c(c(OC(C)C)c3nsnc13)N(CC)CN2C,1.17
CCOc1c2c(cc3nsnc13)N(CC)CN2CC,1.15
CCN1CN(C(C)C)c2c1cc1nsnc1c2C(C)C,1.14
CC(C)COc1c2c(cc3nsnc13)N(C(C)C)CN2C,1.15
CCC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2CC,1.22
CCC(C)N1CN(CC(C)C)c2cc3nsnc3c(OC)c21,1.14
CCCN1CN(C)c2cc3nsnc3c(C(C)C)c21,1.17
CC(C)c1c2c(cc3nsnc13)N(C)CN2C,1.24
CCN1CN(C)c2c1c(OC)c1nsnc1c2CC(C)C,1.17
CC(C)Oc1c2c(cc3nsnc13)N(C(C)C)CN2C,1.15
CCN1CN(C)c2c1cc1nsnc1c2C(C)C,1.17
CCN(C)c1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.1
CCN(C)CCN1CN(C)c2c1cc1nsnc1c2OC,1.14
CCCc1c2c(cc3nsnc13)N(CCOC)CN2CC,1.09
CCCCc1c2c(cc3nsnc13)N(C)C(OC)N2C,1.21
CCOc1c2c(cc3nsnc13)N(CC)CN2C(C)CC,1.14
CC(C)CN1CN(C)c2c1cc1nsnc1c2N(C)C(C)C,1.05
CCC(C)N1CN(C)c2c1c(OC(C)C)c1nsnc1c2C,1.12
CC/[N+](=C(\[O-])C(C)C)c1c2c(cc3nsnc13)N(C)CN2C,1.26
CCCOc1c2c(c(C)c3nsnc13)N(C)CN2CC,1.19
CCC(C)N1CN(C)c2cc3nsnc3c(C(C)C)c21,1.17
CCC(C)N1CN(CCOC)c2cc3nsnc3cc21,1.07
CC(C)Cc1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.21
CCCc1c2c(c(OC)c3nsnc13)N(C(C)C)CN2C,1.12
CCCOc1c2c(c(CC)c3nsnc13)N(C)CN2CC,1.12
CCOc1c2c(cc3nsnc13)N(C)C(OC)N2C,1.19
CCC(C)N1CN(C)c2c1cc1nsnc1c2/[N+](C)=C(\C)[O-],1.2
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.22
CCCN1c2cc3nsnc3c(OCC)c2N(C)C1OC,1.17
CCCCc1c2c(c(C)c3nsnc13)N(C)CN2CCC,1.11
CCOC1N(C)c2cc3nsnc3cc2N1CCN(C)C,1.13
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.24
CCN1CN(C)c2c1cc1nsnc1c2/[N+](CC)=C(\C)[O-],1.22
CC(C)N(C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.05
CCC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(CC)CN2C,1.25
CCN1CN(C)c2cc3nsnc3c(/[N+](CC)=C(\C)[O-])c21,1.25
CCN1c2c(cc3nsnc3c2CC(C)C)N(C)C1OC,1.07
COc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2C,1.33
CCOCCN1CN(C(C)C)c2c1cc1nsnc1c2CC,1.17
CCCN1CN(C)c2c1cc1nsnc1c2OC(=O)CC,1.22
CCOCCN1CN(CC)c2cc3nsnc3c(CC)c21,1.13
CCCc1c2c(cc3nsnc13)N(CCC)CN2C,1.14
CCC(C)OC1N(C)c2c(cc3nsnc3c2C)N1C(C)C,1.07
C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.23
CCCN1CN(C(C)C)c2c1cc1nsnc1c2CC,1.08
CCN1CN(C)c2cc3nsnc3c(/[NH+]=C(/[O-])C(C)C)c21,1.23
CCN1CN(C(C)C)c2c1cc1nsnc1c2/[N+](C)=C(\C)[O-],1.25
CCN1CN(C)c2cc3nsnc3c(OCC(C)C)c21,1.14
CCC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C,1.27
CCCN1CN(C)c2c1cc1nsnc1c2OCC,1.14
CCCN1CN(CCOC)c2cc3nsnc3c(C)c21,1.17
CCN1CN(C(C)C)c2c1c(OC)c1nsnc1c2C,1.15
CCCCOC1N(C)c2cc3nsnc3c(OC)c2N1C,1.2
CCCCOCCc1c2c(cc3nsnc13)N(C)CN2C,1.16
CCCc1c2c(c(C)c3nsnc13)N(C)CN2CC,1.08
Cc1c2c(c(OCC(C)C)c3nsnc13)N(C)CN2C,1.19
CCc1c2c(cc3nsnc13)N(C)C(OC)N2CC(C)C,1.09
CCN1CN(CC(C)C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,1.2
CCOc1c2c(c(OC)c3nsnc13)N(CC)CN2C,1.2
CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2CC(C)C,1.04
CCc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,1.22
CCCN1CN(C(C)C)c2cc3nsnc3c(OCC)c21,1.08
CCN1CN(C)c2cc3nsnc3c(N(CC)C(C)C)c21,1.07
CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C,1.27
CCN(C)CCN1c2cc3nsnc3cc2N(C)C1OC,1.12
CCCN1c2cc3nsnc3c(OC)c2N(C)C1OC,1.25
CCN1CN(C)c2c1cc1nsnc1c2N(CC)CCOC,1.11
CC(C)COc1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.15
CCN1CN(C)c2c1c(OC)c1nsnc1c2OC(C)C,1.23
CN(C)c1c2c(cc3nsnc13)N(C)CN2C,1.13
CC(C)CN1CN(C)c2cc3nsnc3c(C(C)C)c21,1.17
CCOC1N(C)c2c(cc3nsnc3c2OC)N1CC,1.17
CCN1CN(CC)c2c1cc1nsnc1c2OC(C)C,1.14
CCC(C)N1CN(CC(C)C)c2cc3nsnc3c(C)c21,1.12
COc1c2c(c(C)c3nsnc13)N(CC(C)C)CN2C(C)C,1.11
CCCN(C)c1c2c(cc3nsnc13)N(C)CN2CCC,1.01
CCc1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.09
CCC(C)Oc1c2c(cc3nsnc13)N(C)CN2CC,1.19
COCCN1CN(C)c2cc3nsnc3c(OC(C)=O)c21,1.21
CC(C)CN1CN(C)c2cc3nsnc3c(N(C)C)c21,1.09
CCCN(C)c1c2c(cc3nsnc13)N(C)CN2C,1.11
CCCN1CN(C)c2c1c(OC(C)=O)c1nsnc1c2C,1.28
CCCN1CN(C)c2c1cc1nsnc1c2C(C)CC,1.07
